res_id,type,cuisines 1,cuisines 2,cuisines 3,cuisines 4,cuisines 5,cuisines 6,cuisines 7,cuisines 8,city,latitude,longitude,average_cost_for_two,price_range,aggregate_rating,votes,photo_count,delivery,state
4000161,Casual Dining,North Indian,Mughlai,,,,,,,Patna,25.61101944,85.14018333,400,2,2.9,14,4,0,Bihar
18743032,Quick Bites,Bihari,North Indian,,,,,,,Patna,25.61673654,85.14844213,300,1,2.9,11,0,0,Bihar
4000106,Quick Bites,North Indian,,,,,,,,Patna,25.63842245,85.10934256,400,2,2.9,10,2,0,Bihar
18817331,Quick Bites,North Indian,Chinese,Biryani,,,,,,Patna,25.59570497,85.15814435,300,1,3,247,17,0,Bihar
18737361,Dhaba,North Indian,Rolls,Biryani,Chinese,,,,,Patna,25.60982741,85.15019864,550,2,3,167,27,0,Bihar
18863631,Quick Bites,North Indian,Chinese,Beverages,,,,,,Patna,25.612481,85.15976842,500,2,3,86,15,0,Bihar
18624879,Dhaba,North Indian,Rolls,Biryani,Chinese,,,,,Patna,25.60018244,85.1540114,550,2,3,90,7,0,Bihar
18788703,Quick Bites,North Indian,Chinese,South Indian,,,,,,Patna,25.612637,85.08205645,400,2,3,72,3,0,Bihar
18787934,Quick Bites,Fast Food,North Indian,Street Food,,,,,,Patna,25.6193744,85.1188586,300,1,3,46,7,0,Bihar
18997774,Quick Bites,South Indian,North Indian,,,,,,,Patna,25.61230081,85.12258127,250,1,3,27,5,0,Bihar
18796874,Casual Dining,North Indian,Chinese,,,,,,,Patna,25.5904132,85.1334133,500,2,3,22,0,0,Bihar
18951233,Quick Bites,Chinese,,,,,,,,Patna,25.69791254,85.21360539,500,2,3.9,171,8,0,Bihar
18641917,Casual Dining,North Indian,,,,,,,,Patna,25.5917305,85.17546572,400,2,3.7,205,4,0,Bihar
4000029,Casual Dining,North Indian,Mughlai,,,,,,,Patna,25.61287857,85.14112674,300,1,3.7,329,13,0,Bihar
4000110,Quick Bites,North Indian,,,,,,,,Patna,25.62083805,85.10836456,600,2,3.8,124,24,0,Bihar
18754697,Quick Bites,Pizza,Fast Food,,,,,,,Patna,25.594456,85.090859,400,2,3.5,230,36,0,Bihar
18919161,Quick Bites,Rolls,Wraps,Biryani,Salad,Chinese,Indian,,,Patna,25.614684,85.053818,250,1,3.8,181,8,0,Bihar
4000500,Food Truck,Chinese,,,,,,,,Patna,25.609947,85.134827,300,1,3.8,233,17,0,Bihar
18754683,Quick Bites,Pizza,Fast Food,,,,,,,Patna,25.616192,85.179923,400,2,3.2,216,39,0,Bihar
18587375,Quick Bites,Chinese,Rolls,North Indian,,,,,,Patna,25.61921041,85.08244269,300,1,3.4,196,12,0,Bihar
18706976,Quick Bites,North Indian,Chinese,Beverages,,,,,,Patna,25.60309355,85.15428163,300,1,3.9,183,16,0,Bihar
18919375,Quick Bites,Pizza,Italian,,,,,,,Patna,25.62122229,85.10858014,500,2,3.9,129,16,0,Bihar
18923384,Quick Bites,BBQ,Biryani,,,,,,,Patna,25.600552,85.148483,400,2,3.9,125,37,0,Bihar
18706838,Quick Bites,North Indian,Chinese,Rolls,Fast Food,,,,,Patna,25.6002033,85.15457768,350,2,3.7,230,6,0,Bihar
18780491,Quick Bites,North Indian,Biryani,Chinese,Rolls,,,,,Patna,25.618048,85.125193,400,2,3.8,115,9,0,Bihar
18919142,Quick Bites,BBQ,Salad,Beverages,Burger,,,,,Patna,25.61343309,85.11854694,500,2,3.9,84,25,0,Bihar
18464974,Casual Dining,South Indian,North Indian,Chinese,,,,,,Patna,25.60826733,85.13728347,550,2,3.9,194,60,0,Bihar
4000118,Casual Dining,North Indian,Chinese,,,,,,,Patna,25.62353342,85.10998663,500,2,3.8,200,14,0,Bihar
4000196,Casual Dining,North Indian,Biryani,Fast Food,Chinese,,,,,Patna,25.61153077,85.13846967,600,2,3.6,171,24,0,Bihar
4000463,Casual Dining,North Indian,Chinese,,,,,,,Patna,25.61022861,85.08151162,600,2,3.4,177,42,0,Bihar
18576965,Casual Dining,North Indian,South Indian,Chinese,Continental,,,,,Patna,25.61335534,85.11907361,500,2,3.9,169,30,0,Bihar
18789479,Casual Dining,South Indian,Chinese,North Indian,,,,,,Patna,25.59328354,85.15877366,500,2,3.7,176,12,0,Bihar
4000122,Casual Dining,North Indian,Fast Food,Chinese,,,,,,Patna,25.61465112,85.11541374,400,2,3.7,165,11,0,Bihar
4000156,Casual Dining,North Indian,South Indian,Chinese,Fast Food,,,,,Patna,25.61037101,85.11812579,300,1,3.7,149,24,0,Bihar
4000343,Casual Dining,North Indian,Chinese,,,,,,,Patna,25.61199727,85.05666431,500,2,3.8,113,16,0,Bihar
4000213,Casual Dining,Mughlai,Chinese,North Indian,,,,,,Patna,25.60788729,85.13798285,600,2,3.8,128,17,0,Bihar
4000201,Casual Dining,North Indian,Continental,Chinese,,,,,,Patna,25.63598828,85.10777045,600,2,3.7,134,22,0,Bihar
18455935,Casual Dining,Mughlai,,,,,,,,Patna,25.60987185,85.13682816,500,2,3.4,132,41,0,Bihar
18811783,Casual Dining,North Indian,Chinese,South Indian,,,,,,Patna,25.61491444,85.04202548,500,2,3.7,91,24,0,Bihar
4000166,Casual Dining,South Indian,North Indian,Chinese,Biryani,Fast Food,,,,Patna,25.61150084,85.1401313,600,2,3.8,108,7,0,Bihar
4000309,Casual Dining,North Indian,Mughlai,Chinese,South Indian,,,,,Patna,25.61772724,85.12178332,500,2,3.8,108,21,0,Bihar
18706158,Casual Dining,Chinese,,,,,,,,Patna,25.61080849,85.08142579,400,2,3.3,81,28,0,Bihar
18718500,Casual Dining,Fast Food,Desserts,North Indian,,,,,,Patna,25.59860409,85.16951691,300,1,3.7,125,9,0,Bihar
4000252,Casual Dining,North Indian,Street Food,,,,,,,Patna,25.61284682,85.11897806,300,1,3.1,93,4,0,Bihar
4000100,Casual Dining,North Indian,,,,,,,,Patna,25.63563099,85.10756493,400,2,3.6,89,9,0,Bihar
18705501,Casual Dining,North Indian,,,,,,,,Patna,25.60959159,85.14846124,400,2,3.3,90,7,0,Bihar
4000487,Casual Dining,North Indian,,,,,,,,Patna,25.622831,85.1231503,500,2,3.6,77,5,0,Bihar
4000364,Casual Dining,Continental,Asian,American,,,,,,Patna,25.60901805,85.08113176,500,2,3.5,75,55,0,Bihar
4000281,Casual Dining,North Indian,Chinese,,,,,,,Patna,25.61879351,85.0479877,500,2,3.7,94,11,0,Bihar
4000136,Casual Dining,Chinese,Mithai,North Indian,,,,,,Patna,25.63646314,85.10822408,500,2,3.1,106,2,0,Bihar
4000334,Casual Dining,North Indian,South Indian,Chinese,,,,,,Patna,25.59049556,85.16490787,400,2,3.3,103,14,0,Bihar
4000172,Quick Bites,North Indian,Biryani,Chinese,Kebab,,,,,Patna,25.61070781,85.13836004,500,2,3.4,67,42,0,Bihar
18908389,Casual Dining,North Indian,Biryani,Chinese,,,,,,Patna,25.6293785,85.11474252,300,1,3.4,44,9,0,Bihar
18666124,Casual Dining,Hyderabadi,,,,,,,,Patna,25.60565054,85.0790393,500,2,3.5,72,7,0,Bihar
18738944,Casual Dining,North Indian,,,,,,,,Patna,25.61759876,85.12096088,300,1,3.7,86,1,0,Bihar
4000472,Casual Dining,Chinese,North Indian,,,,,,,Patna,25.60908335,85.13478801,500,2,3.3,92,7,0,Bihar
18892122,Casual Dining,North Indian,,,,,,,,Patna,25.597691,85.171913,200,1,3.3,41,5,0,Bihar
18908720,Casual Dining,North Indian,Biryani,Chinese,,,,,,Patna,25.62929178,85.11472171,300,1,3.3,50,10,0,Bihar
18947261,Casual Dining,North Indian,Chinese,Fast Food,,,,,,Patna,25.60486896,85.08919012,600,2,3.5,41,19,1,Bihar
18746144,Quick Bites,North Indian,Chinese,Rolls,,,,,,Patna,25.63056993,85.09822614,400,2,3.8,328,9,0,Bihar
18675310,Quick Bites,Momos,North Indian,Chinese,,,,,,Patna,25.63137189,85.09495083,500,2,4.1,314,40,0,Bihar
18672968,Quick Bites,North Indian,South Indian,Chinese,,,,,,Patna,25.607098,85.133367,450,2,3.9,210,6,0,Bihar
18819562,Quick Bites,North Indian,Biryani,Chinese,,,,,,Patna,25.618998,85.102806,300,1,3.9,147,10,0,Bihar
4000344,Quick Bites,American,Chinese,North Indian,Italian,,,,,Patna,25.61469495,85.11978876,600,2,3.8,253,162,0,Bihar
18846378,Quick Bites,Biryani,North Indian,Chinese,,,,,,Patna,25.5842505,85.09541351,250,1,3.7,165,8,0,Bihar
18741030,Food Court,Fast Food,,,,,,,,Patna,25.60983678,85.13667528,300,1,3.5,179,24,0,Bihar
18806532,Quick Bites,North Indian,Chinese,,,,,,,Patna,25.6188437,85.12688588,300,1,2.4,160,20,0,Bihar
18632982,Quick Bites,Mughlai,Biryani,Chinese,,,,,,Patna,25.6149087,85.12021054,400,2,3.8,179,8,0,Bihar
18978517,Quick Bites,North Indian,,,,,,,,Patna,25.599762,85.154724,500,2,3.9,31,14,0,Bihar
18783269,Quick Bites,Mithai,North Indian,South Indian,,,,,,Patna,25.60729046,85.13378788,350,2,3.6,104,2,0,Bihar
18892231,Quick Bites,North Indian,Seafood,Biryani,Chinese,Beverages,,,,Patna,25.616785,85.176079,400,2,3.7,96,21,0,Bihar
18901263,Quick Bites,Biryani,Chinese,North Indian,Rolls,,,,,Patna,25.593539,85.173613,600,2,3.2,103,2,0,Bihar
18763208,Quick Bites,North Indian,Rolls,Kebab,Chinese,,,,,Patna,25.62382273,85.04127782,300,1,3.8,60,15,1,Bihar
18848179,Quick Bites,Chinese,Rolls,Biryani,Fast Food,Beverages,,,,Patna,25.5795871,85.0903241,300,1,3.8,168,12,0,Bihar
19119519,Quick Bites,South Indian,Continental,Chinese,,,,,,Patna,25.6146923,85.1130568,250,1,3.9,25,27,0,Bihar
18754673,Quick Bites,Pizza,Fast Food,,,,,,,Patna,25.6065,85.208933,400,2,3.1,180,38,0,Bihar
4000240,Quick Bites,North Indian,Chinese,Mughlai,Kebab,,,,,Patna,25.61432339,85.11987057,500,2,3.9,154,17,0,Bihar
18798586,Quick Bites,North Indian,Chinese,,,,,,,Patna,25.63539008,85.10729302,500,2,3.8,114,72,0,Bihar
4000287,Quick Bites,Rolls,Fast Food,Chinese,,,,,,Patna,25.57844,85.07962,350,2,3.6,141,17,0,Bihar
18965873,Quick Bites,North Indian,Chinese,,,,,,,Patna,25.59190226,85.14051251,300,1,3.9,79,6,0,Bihar
18805896,Bakery,Desserts,Bakery,Mithai,Fast Food,,,,,Patna,25.61246891,85.15985258,350,2,3.5,91,33,0,Bihar
18750629,Quick Bites,North Indian,Chinese,,,,,,,Patna,25.61518563,85.11623383,400,2,3.6,159,20,0,Bihar
18919868,Quick Bites,North Indian,Biryani,Chinese,Mughlai,Rolls,,,,Patna,25.5998589,85.1699062,350,2,3.3,95,9,0,Bihar
18762535,Quick Bites,North Indian,Chinese,,,,,,,Patna,25.61019959,85.11834037,300,1,3.7,108,17,0,Bihar
18705431,Food Court,Pizza,Fast Food,,,,,,,Patna,25.60986732,85.13680235,400,2,3.8,222,49,0,Bihar
18772114,Food Court,Rolls,North Indian,,,,,,,Patna,25.59261497,85.14893364,500,2,3.9,100,12,0,Bihar
4000032,Food Court,South Indian,Fast Food,,,,,,,Patna,25.63371185,85.10617219,350,2,3.6,57,35,0,Bihar
18705436,Food Court,North Indian,Chinese,,,,,,,Patna,25.63388233,85.10619063,300,1,3.3,82,8,0,Bihar
18705083,Food Court,Chinese,,,,,,,,Patna,25.61193529,85.13863798,500,2,3.7,72,12,0,Bihar
4000126,Food Court,North Indian,Chinese,,,,,,,Patna,25.63382762,85.10625936,400,2,3.7,72,8,0,Bihar
18705082,Food Court,South Indian,,,,,,,,Patna,25.61193257,85.13862424,350,2,3.8,49,7,0,Bihar
18705439,Food Court,South Indian,,,,,,,,Patna,25.60987578,85.13685096,250,1,3.1,53,3,0,Bihar
18705085,Food Court,Fast Food,,,,,,,,Patna,25.61181406,85.1386705,350,2,3.4,32,5,0,Bihar
18705437,Dessert Parlour,Ice Cream,Beverages,,,,,,,Patna,25.60987276,85.13683554,300,1,3.5,28,72,0,Bihar
4000121,Food Court,Fast Food,,,,,,,,Patna,25.63367799,85.10624528,300,1,3.6,42,4,0,Bihar
18705433,Food Court,Fast Food,,,,,,,,Patna,25.63378349,85.10620069,300,1,3.2,25,1,0,Bihar
18705088,Food Court,North Indian,Mughlai,,,,,,,Patna,25.6117161,85.13873655,400,2,3.3,21,1,0,Bihar
4000123,Food Court,Fast Food,Rolls,,,,,,,Patna,25.63381522,85.10609172,300,1,3.3,29,2,0,Bihar
18705426,Food Court,Fast Food,,,,,,,,Patna,25.63380918,85.10619801,300,1,3.5,23,0,0,Bihar
4000145,Food Court,Desserts,Ice Cream,,,,,,,Patna,25.63367346,85.10627076,200,1,3.5,17,3,0,Bihar
18643042,Food Court,Chinese,,,,,,,,Patna,25.63383306,85.10616113,600,2,3.1,13,3,0,Bihar
18705427,Food Court,Fast Food,,,,,,,,Patna,25.63382671,85.10614134,300,1,3.3,12,3,0,Bihar
18705434,Food Court,North Indian,Chinese,,,,,,,Patna,25.63380162,85.10625198,400,2,3.1,11,2,0,Bihar
18654417,Café,Cafe,,,,,,,,Patna,25.61213634,85.118277,300,1,3.8,244,42,0,Bihar
4000434,Café,Cafe,,,,,,,,Patna,25.61524609,85.14372613,500,2,3.6,149,40,0,Bihar
18833959,Café,Cafe,,,,,,,,Patna,25.6048224,85.07871442,500,2,3.3,109,20,0,Bihar
18587366,Café,Cafe,,,,,,,,Patna,25.61166742,85.12044691,400,2,3.6,96,42,0,Bihar
18705307,Café,Cafe,,,,,,,,Patna,25.61550609,85.14372312,500,2,3.7,115,10,0,Bihar
18921511,Café,Cafe,Street Food,Healthy Food,Sandwich,,,,,Patna,25.60778,85.1391698,200,1,3.6,20,22,0,Bihar
18996493,Café,Cafe,Fast Food,,,,,,,Patna,25.61488844,85.08186869,400,2,3.4,20,10,0,Bihar
18819579,Café,Cafe,,,,,,,,Patna,25.63160465,85.10525823,400,2,3.6,37,25,0,Bihar
18790257,Café,Cafe,,,,,,,,Patna,25.59379196,85.13626099,400,2,3.5,32,3,0,Bihar
18971686,Café,Cafe,Coffee,Fast Food,Bakery,,,,,Patna,25.6298118,85.11356503,500,2,3.2,29,36,0,Bihar
19113837,Café,Cafe,,,,,,,,Patna,25.60982801,85.13661258,450,2,3.3,11,6,0,Bihar
18678292,Café,Cafe,,,,,,,,Patna,25.595894,85.13704,500,2,3.8,32,15,0,Bihar
18647721,Casual Dining,Cafe,,,,,,,,Patna,25.61243867,85.11814021,600,2,3.2,30,4,0,Bihar
4000184,Café,Cafe,,,,,,,,Patna,25.61783305,85.14855981,600,2,3.4,35,10,0,Bihar
4000404,Café,Cafe,,,,,,,,Patna,25.61260224,85.12028866,200,1,3.4,10,2,0,Bihar
4000180,Dessert Parlour,North Indian,Mithai,,,,,,,Patna,25.61563337,85.14942449,350,2,3.6,106,14,0,Bihar
18559048,Dessert Parlour,Desserts,,,,,,,,Patna,25.61047,85.135094,200,1,3.9,49,35,0,Bihar
18887376,Dessert Parlour,Bakery,Desserts,,,,,,,Patna,25.611437,85.118708,250,1,3.9,39,13,0,Bihar
4000147,Dessert Parlour,Mithai,,,,,,,,Patna,25.61274373,85.11707805,200,1,3.6,66,13,0,Bihar
18705465,Dessert Parlour,Ice Cream,Beverages,,,,,,,Patna,25.63154147,85.10532595,300,1,3.7,50,75,0,Bihar
18706154,Dessert Parlour,Ice Cream,,,,,,,,Patna,25.61402439,85.11944611,300,1,3.8,49,10,0,Bihar
18705098,Dessert Parlour,Ice Cream,Desserts,,,,,,,Patna,25.61476388,85.11478744,300,1,3.5,30,26,0,Bihar
18706174,Dessert Parlour,Ice Cream,Beverages,,,,,,,Patna,25.61544895,85.12078654,300,1,3.4,19,69,0,Bihar
18737895,Dessert Parlour,Desserts,Ice Cream,,,,,,,Patna,25.61255779,85.11852141,200,1,3.2,20,6,0,Bihar
18737708,Dessert Parlour,Desserts,Ice Cream,,,,,,,Patna,25.6117025,85.13892297,200,1,3,13,1,0,Bihar
4000151,Dessert Parlour,Mithai,Fast Food,,,,,,,Patna,25.61541418,85.1151358,200,1,3.4,19,9,0,Bihar
18750286,Dessert Parlour,Ice Cream,Desserts,,,,,,,Patna,25.60599793,85.07710811,200,1,3.3,12,0,0,Bihar
4000202,Dessert Parlour,Mithai,,,,,,,,Patna,25.61195404,85.15099458,200,1,3.3,18,5,0,Bihar
18767961,Dessert Parlour,Ice Cream,,,,,,,,Patna,25.63399961,85.10644041,200,1,3.6,12,2,0,Bihar
4000304,Dessert Parlour,Ice Cream,Desserts,,,,,,,Patna,25.61122148,85.11627171,200,1,3.3,10,1,0,Bihar
18746457,Sweet Shop,Mithai,Street Food,,,,,,,Patna,25.6143237,85.10483209,350,2,3.9,150,4,0,Bihar
18665613,Sweet Shop,Mithai,Fast Food,Bakery,Desserts,,,,,Patna,25.59991182,85.15679318,300,1,3.9,119,21,0,Bihar
18780738,Sweet Shop,Mithai,Fast Food,,,,,,,Patna,25.60105838,85.16503628,300,1,3.5,96,5,0,Bihar
18846381,Sweet Shop,Mithai,Bakery,,,,,,,Patna,25.57656923,85.06884456,200,1,3.3,79,18,0,Bihar
18580880,Bakery,Bakery,Mithai,,,,,,,Patna,25.595433,85.148183,350,2,3.8,100,2,0,Bihar
18935524,Sweet Shop,Desserts,Beverages,North Indian,Chinese,Fast Food,,,,Patna,25.60685962,85.06863702,200,1,3.9,41,3,0,Bihar
4000132,Sweet Shop,Desserts,,,,,,,,Patna,25.62613109,85.11061627,200,1,3.6,76,8,0,Bihar
18706135,Sweet Shop,Bakery,Mithai,,,,,,,Patna,25.61380793,85.11936765,200,1,3.6,70,10,0,Bihar
18962015,Sweet Shop,Chinese,South Indian,Mithai,,,,,,Patna,25.6148469,85.0544131,200,1,3.5,22,6,0,Bihar
18707046,Sweet Shop,Mithai,,,,,,,,Patna,25.60047724,85.14778297,350,2,3.8,53,2,0,Bihar
4000198,Sweet Shop,Mithai,Bakery,Desserts,,,,,,Patna,25.60954986,85.14840759,300,1,3.6,32,18,0,Bihar
18756266,Quick Bites,Mithai,Fast Food,Bakery,,,,,,Patna,25.620094,85.045547,250,1,3.4,37,9,0,Bihar
18793258,Quick Bites,Mithai,,,,,,,,Patna,25.58730534,85.13458483,200,1,3.5,50,4,0,Bihar
18951065,Sweet Shop,Mithai,Street Food,Fast Food,,,,,,Patna,25.69135768,85.21301799,200,1,3.6,22,0,0,Bihar
4000146,Sweet Shop,Mithai,Fast Food,,,,,,,Patna,25.63059109,85.09769674,200,1,3.8,40,9,0,Bihar
18951103,Sweet Shop,Mithai,,,,,,,,Patna,25.69523487,85.21166582,200,1,3.5,14,1,0,Bihar
18951210,Sweet Shop,Ice Cream,Cafe,,,,,,,Patna,25.69142535,85.21320574,200,1,3.2,11,7,0,Bihar
18922604,Sweet Shop,Desserts,,,,,,,,Patna,25.5850564,85.16164195,250,1,3.4,15,0,0,Bihar
18707128,Sweet Shop,Mithai,,,,,,,,Patna,25.61022287,85.13416406,250,1,3.3,29,2,0,Bihar
18819885,Sweet Shop,Mithai,,,,,,,,Patna,25.61022861,85.08151162,250,1,3.3,14,2,0,Bihar
18943206,Sweet Shop,Mithai,Street Food,,,,,,,Patna,25.58615083,85.23141548,250,1,3.3,10,9,0,Bihar
18705504,Sweet Shop,Mithai,,,,,,,,Patna,25.60963694,85.14847599,250,1,3.3,15,1,0,Bihar
18737675,Bakery,Bakery,,,,,,,,Patna,25.61006535,85.13938598,400,2,3.8,117,33,0,Bihar
18707081,Bakery,Bakery,,,,,,,,Patna,25.58851007,85.1572334,250,1,3.7,126,34,0,Bihar
4000140,Quick Bites,Mithai,Bakery,Desserts,,,,,,Patna,25.62531035,85.11035945,300,1,3.7,74,40,0,Bihar
18812068,Bakery,Bakery,Fast Food,,,,,,,Patna,25.61606539,85.07723585,250,1,3.6,44,171,0,Bihar
18812215,Bakery,Bakery,Fast Food,,,,,,,Patna,25.6198238,85.09212781,250,1,3.5,25,163,0,Bihar
18706156,Bakery,Bakery,,,,,,,,Patna,25.61446519,85.11976764,200,1,3.8,43,4,0,Bihar
18811958,Bakery,Bakery,Fast Food,,,,,,,Patna,25.62133384,85.07427502,250,1,3.4,14,142,0,Bihar
18904078,Bakery,Desserts,,,,,,,,Patna,25.60810044,85.15924171,500,2,3.8,29,19,0,Bihar
18898103,Bakery,Bakery,Desserts,,,,,,,Patna,25.61372509,85.04033804,300,1,3.8,24,4,0,Bihar
18705387,Bakery,Bakery,,,,,,,,Patna,25.63502856,85.10717567,200,1,3.4,30,6,0,Bihar
18395280,Bakery,Bakery,Cafe,Continental,,,,,,Patna,25.58561083,85.09593481,600,2,3.3,11,1,0,Bihar
18706461,Bakery,Bakery,,,,,,,,Patna,25.61161391,85.15107237,350,2,3.7,22,2,0,Bihar
18753759,Bakery,Desserts,,,,,,,,Patna,25.60081286,85.14692869,300,1,3.5,18,0,0,Bihar
18802458,Bakery,Bakery,,,,,,,,Patna,25.63057877,85.10461986,200,1,3.3,17,1,0,Bihar
4000246,Dhaba,Fast Food,North Indian,Chinese,,,,,,Patna,25.61346448,85.1191695,600,2,3.9,126,7,0,Bihar
18805865,Dhaba,North Indian,South Indian,,,,,,,Patna,25.60931132,85.14056314,600,2,3.6,44,4,0,Bihar
18800745,Dhaba,North Indian,,,,,,,,Patna,25.6373026,85.0440493,300,1,3.4,24,2,0,Bihar
18740736,Dhaba,North Indian,Rolls,Biryani,Chinese,,,,,Patna,25.73780104,85.24962813,550,2,3.1,11,4,0,Bihar
18780834,Beverage Shop,Beverages,,,,,,,,Patna,25.6130323,85.12172699,200,1,4.3,133,16,0,Bihar
18669037,Beverage Shop,Chinese,North Indian,Italian,South Indian,,,,,Patna,25.61449209,85.083359,400,2,3.5,63,18,0,Bihar
18707142,Food Truck,Fast Food,,,,,,,,Patna,25.61019566,85.13525236,200,1,3.3,45,0,0,Bihar
18822426,Kiosk,Momos,Chinese,Burger,Italian,Beverages,,,,Patna,25.61031508,85.13780314,200,1,3.9,86,8,0,Bihar
18744212,Confectionery,Bakery,Desserts,,,,,,,Patna,25.60615636,85.07665314,200,1,3.3,10,1,0,Bihar
18762543,Bhojanalya,Biryani,Chinese,North Indian,,,,,,Patna,25.61697084,85.11276707,250,1,3.5,17,1,0,Bihar
18785232,Bhojanalya,North Indian,,,,,,,,Patna,25.61265666,85.13962202,400,2,3.1,10,0,0,Bihar
18640853,Casual Dining,North Indian,Chinese,Continental,,,,,,Patna,25.6099033,85.13680302,1100,3,4.7,707,233,0,Bihar
18369321,Casual Dining,Mughlai,Awadhi,Chinese,North Indian,,,,,Patna,25.60861321,85.13610967,1500,4,4.1,497,201,0,Bihar
18587488,Café,Continental,North Indian,Chinese,,,,,,Patna,25.610001,85.103827,800,3,4.2,432,154,0,Bihar
4000018,Casual Dining,North Indian,Chinese,Continental,,,,,,Patna,25.61124839,85.13788328,1000,3,4.5,418,172,0,Bihar
18995449,Quick Bites,North Indian,,,,,,,,Patna,25.59524052,85.16847253,200,1,3.9,182,5,0,Bihar
18895021,Casual Dining,North Indian,Chinese,,,,,,,Patna,25.61067009,85.05722046,1000,3,3.7,223,18,0,Bihar
18279982,Casual Dining,North Indian,Cafe,,,,,,,Patna,25.60989604,85.14268946,800,3,4.4,645,220,0,Bihar
4000303,Casual Dining,North Indian,Chinese,Continental,Afghan,,,,,Patna,25.61383816,85.05252231,1000,3,3.8,234,75,0,Bihar
18919161,Quick Bites,Rolls,Wraps,Biryani,Salad,Chinese,Indian,,,Patna,25.614684,85.053818,250,1,3.8,181,8,0,Bihar
4000183,Quick Bites,South Indian,Fast Food,Chinese,,,,,,Patna,25.61758455,85.14851622,500,2,3.7,78,22,0,Bihar
19057817,Quick Bites,Chinese,North Indian,Pizza,South Indian,,,,,Patna,25.5966304,85.1745711,250,1,3.5,21,8,0,Bihar
18881164,Quick Bites,Desserts,Beverages,,,,,,,Patna,25.6095068,85.1153103,200,1,3.8,40,18,0,Bihar
19001188,Quick Bites,Biryani,,,,,,,,Patna,25.61422242,85.12001876,300,1,3.2,17,0,0,Bihar
18688203,Quick Bites,North Indian,South Indian,Chinese,,,,,,Patna,25.60682878,85.15957262,300,1,3.5,46,1,0,Bihar
18745138,Casual Dining,North Indian,Chinese,,,,,,,Patna,25.60456449,85.08820809,600,2,3.3,18,16,0,Bihar
4000348,Quick Bites,North Indian,,,,,,,,Patna,25.60831208,85.13729386,300,1,3.4,36,3,0,Bihar
18650544,Quick Bites,South Indian,North Indian,Chinese,,,,,,Patna,25.60771586,85.07284105,600,2,3.4,28,2,0,Bihar
19069441,Casual Dining,North Indian,Chinese,South Indian,,,,,,Patna,25.6136972,85.2032473,250,1,3.2,12,0,0,Bihar
18903485,Quick Bites,Fast Food,,,,,,,,Patna,25.58832501,85.13503946,250,1,3.3,18,0,0,Bihar
18600743,Quick Bites,Fast Food,,,,,,,,Patna,25.60327768,85.13423178,200,1,3.2,21,0,0,Bihar
4000233,Quick Bites,North Indian,Fast Food,Chinese,,,,,,Patna,25.60953807,85.13992645,300,1,3.2,20,4,0,Bihar
18740671,Quick Bites,Biryani,Chinese,Coffee,Fast Food,Ice Cream,Indian,Kebab,Tea,Patna,25.597672,85.155398,200,1,3.3,16,0,0,Bihar
4000188,Quick Bites,Street Food,,,,,,,,Patna,25.61223611,85.11926389,200,1,3.4,14,3,0,Bihar
18624020,Casual Dining,South Indian,North Indian,Mughlai,Chinese,Momos,,,,Patna,25.60840369,85.13796777,800,3,4.5,368,89,0,Bihar
18740842,Café,Cafe,,,,,,,,Patna,25.62869695,85.10650311,500,2,4.4,188,115,1,Bihar
18760842,Quick Bites,Biryani,Mughlai,Chinese,,,,,,Patna,25.61937456,85.15486166,180,1,3.6,98,4,0,Bihar
18995404,Quick Bites,Chinese,Rolls,Biryani,Fast Food,Beverages,,,,Patna,25.612807,85.048721,300,1,3.6,53,7,0,Bihar
18627369,Pub,Continental,North Indian,Chinese,European,BBQ,Finger Food,Asian,,Bangalore,12.93342671,77.61438388,2100,4,4.9,3632,2261,0,Karnataka
18706428,Microbrewery,Finger Food,Fast Food,North Indian,Italian,,,,,Bangalore,13.07066998,77.65280586,1600,3,4.7,7262,3000,1,Karnataka
18782265,Casual Dining,Modern Indian,North Indian,Pizza,Continental,Beverages,,,,Bangalore,12.96164828,77.59451576,800,2,4.6,884,1183,1,Karnataka
18811668,Bar,Bar Food,Continental,Chinese,Italian,,,,,Bangalore,12.905777,77.608377,2000,4,4.8,670,661,0,Karnataka
57833,Pub,American,Continental,North Indian,Mediterranean,,,,,Bangalore,12.96013844,77.64692377,1800,3,4.8,10652,6179,0,Karnataka
18843699,Microbrewery,Continental,North Indian,Pizza,BBQ,,,,,Bangalore,12.939076,77.626065,2000,4,4.4,1199,1154,0,Karnataka
58882,Microbrewery,Continental,North Indian,Italian,South Indian,Finger Food,Pizza,,,Bangalore,12.91293443,77.68290594,1600,3,4.9,18967,8559,1,Karnataka
18871246,Microbrewery,Asian,Continental,European,North Indian,,,,,Bangalore,12.97103679,77.60702558,2000,4,4.6,1379,1779,0,Karnataka
18254597,Microbrewery,Continental,North Indian,BBQ,Steak,,,,,Bangalore,12.98016586,77.69337125,1400,3,4.9,7917,4996,1,Karnataka
18422898,Microbrewery,Continental,Italian,North Indian,,,,,,Bangalore,12.91411089,77.67840721,1400,3,4.5,8673,5392,1,Karnataka
19092616,Bar,Finger Food,Continental,North Indian,Asian,Pizza,,,,Bangalore,12.969999,77.639917,1400,3,4.3,276,355,0,Karnataka
51040,Café,Cafe,American,Burger,Steak,,,,,Bangalore,12.93342671,77.61438388,900,2,4.6,15582,12196,0,Karnataka
